Core Code,Site Name,Item Description,Latitude,Latitude Hemisphere,Longitude,Longitude Hemisphere,physical_coordinates,Geometry WKT,Country,Region,Altitude,Water Depth,Collection Year,Collection Date,Project,Core Type,Format,Recovery Length,Storage Location,Delivered To,Chief Scientist,Cruise Name,Cruise Leader,Core Provider,Owner,Age Uncalibrated,Age Uncalibrated SD,Basal Age,Basal Age Calibrated,Oldest Sample Age,Publication,Cruise Report,Notes,Comments,
sample_alias,locality,description,decimalLatitude,LatitudeHemisphere,decimalLongitude,LongitudeHemisphere,physical_coordinates,footprintWKT,geo_loc_name,higherGeography,elev,depth,year,collection_date,project_name,samplingProtocol,preparationType,core_length,storage_location,custodian,collected_by,eventID,recordedBy,institutionCode,ownerInstitutionCode,age,ageUncertainty,basal_age_14C_BP,basal_age_cal_BP,oldest_sample_age_cal_BP,bibliographicCitation,associatedReferences,occurrenceRemarks,eventRemarks,source
,North Faroe,JM11-FI-19-PC-#3 Work,62.81629817,N,-3.867266833,W,Not available,POINT(-3.867266833 62.81629817),,,,1179,2011,02.05.2011,Paleo-CIRCUS,Piston Core,,1124,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,https://dx.doi.org/10.1002/2016GC006325; https://dx.doi.org/10.1038/ncomms12247; https://doi.org/10.1016/j.quascirev.2014.04.031; https://doi.org/10.1130/G35579.1; https://dx.doi.org/10.1144/SP398.3; https://dx.doi.org/10.1038/NCOMMS14498; https://dx.doi.org/10.1002/2016PA003053; https://doi.org/10.1016/j.palaeo.2019.03.006,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
,North Faroe,JM11-FI-19-PC-#11 Work,62.81629817,N,-3.867266833,W,Not available,POINT(-3.867266833 62.81629817),,,,1179,2011,02.05.2011,Paleo-CIRCUS,Piston Core,,1124,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,https://dx.doi.org/10.1002/2016GC006325; https://dx.doi.org/10.1038/ncomms12247; https://doi.org/10.1016/j.quascirev.2014.04.031; https://doi.org/10.1130/G35579.1; https://dx.doi.org/10.1144/SP398.3; https://dx.doi.org/10.1038/NCOMMS14498; https://dx.doi.org/10.1002/2016PA003053; https://doi.org/10.1016/j.palaeo.2019.03.006,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
,North Faroe,JM11-FI-19-PC-#1 Work,62.81629817,N,-3.867266833,W,Not available,POINT(-3.867266833 62.81629817),,,,1179,2011,02.05.2011,Paleo-CIRCUS,Piston Core,,1124,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,https://dx.doi.org/10.1002/2016GC006325; https://dx.doi.org/10.1038/ncomms12247; https://doi.org/10.1016/j.quascirev.2014.04.031; https://doi.org/10.1130/G35579.1; https://dx.doi.org/10.1144/SP398.3; https://dx.doi.org/10.1038/NCOMMS14498; https://dx.doi.org/10.1002/2016PA003053; https://doi.org/10.1016/j.palaeo.2019.03.006,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
,North Faroe,JM11-FI-19-PC-#4 Work,62.81629817,N,-3.867266833,W,Not available,POINT(-3.867266833 62.81629817),,,,1179,2011,02.05.2011,Paleo-CIRCUS,Piston Core,,1124,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,https://dx.doi.org/10.1002/2016GC006325; https://dx.doi.org/10.1038/ncomms12247; https://doi.org/10.1016/j.quascirev.2014.04.031; https://doi.org/10.1130/G35579.1; https://dx.doi.org/10.1144/SP398.3; https://dx.doi.org/10.1038/NCOMMS14498; https://dx.doi.org/10.1002/2016PA003053; https://doi.org/10.1016/j.palaeo.2019.03.006,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
,North Faroe,JM11-FI-19-PC-#10 Work,62.81629817,N,-3.867266833,W,Not available,POINT(-3.867266833 62.81629817),,,,1179,2011,02.05.2011,Paleo-CIRCUS,Piston Core,,1124,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,https://dx.doi.org/10.1002/2016GC006325; https://dx.doi.org/10.1038/ncomms12247; https://doi.org/10.1016/j.quascirev.2014.04.031; https://doi.org/10.1130/G35579.1; https://dx.doi.org/10.1144/SP398.3; https://dx.doi.org/10.1038/NCOMMS14498; https://dx.doi.org/10.1002/2016PA003053; https://doi.org/10.1016/j.palaeo.2019.03.006,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1257,Faroe-Shetland Channel,JM11-FI-16GC#4,62.2329055,N,-3.057881,W,01.13.15.09,POINT(-3.057881 62.2329055),,,,1122.2,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,580,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1365,Northwest Faroe,JM11-FI 21GC#1,63.00361867,N,-5.998989833,W,01.13.10.05,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1366,Northwest Faroe,JM11-FI 21GC#6,63.00361867,N,-5.998989833,W,01.13.10.06,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1367,Northwest Faroe,JM11-FI 21GC#4,63.00361867,N,-5.998989833,W,01.13.10.07,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1368,North Faroe(old ENAM21),JM11-FI-13GC#6,62.76197833,N,-3.8778215,W,01.13.10.08,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1369,North Faroe(old ENAM21),JM11-FI-13GC#5,62.76197833,N,-3.8778215,W,01.13.10.09,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1360,North Faroe(old ENAM21),JM11-FI-13GC#4,62.76197833,N,-3.8778215,W,01.13.09.09,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1361,North Faroe(old ENAM21),JM11-FI-13GC#1,62.76197833,N,-3.8778215,W,01.13.10.01,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1362,Northwest Faroe,JM11-FI 21GC#2,63.00361867,N,-5.998989833,W,01.13.10.02,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1363,Northwest Faroe,JM11-FI 21GC#3,63.00361867,N,-5.998989833,W,01.13.10.03,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1364,Northwest Faroe,JM11-FI 21GC#5,63.00361867,N,-5.998989833,W,01.13.10.04,POINT(-5.998989833 63.00361867),,,,1616.3,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,581,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1358,North Faroe(old ENAM21),JM11-FI13GC#3,62.76197833,N,-3.8778215,W,01.13.09.07,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1359,North Faroe(old ENAM21),JM11-FI-13GC#2,62.76197833,N,-3.8778215,W,01.13.09.08,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1353,North Faroe(old ENAM21),JM11-FI13GC#6,62.76197833,N,-3.8778215,W,01.13.09.02,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1354a,North Faroe,JM11-FI12GC#4 archive,62.817457,N,-3.870884333,W,01.13.09.03,POINT(-3.870884333 62.817457),,,,1184.2,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Dtube,615,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1355a,North Faroe,JM11-FI12GC#1 archive,62.817457,N,-3.870884333,W,01.13.09.04,POINT(-3.870884333 62.817457),,,,1184.2,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Dtube,615,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1356a,North Faroe,JM11-FI12GC#3 archive,62.817457,N,-3.870884333,W,01.13.09.05,POINT(-3.870884333 62.817457),,,,1184.2,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Dtube,615,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1357a,North Faroe,JM11-FI12GC#2 archive,62.817457,N,-3.870884333,W,01.13.09.06,POINT(-3.870884333 62.817457),,,,1184.2,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Dtube,615,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1351,Northwest Faroe,JM11-FI-24GC#5,62.92127117,N,-6.001054,W,01.13.08.09,POINT(-6.001054 62.92127117),,,,1030.77,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,554,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1352,North Faroe(old ENAM21),JM11-FI13GC#5,62.76197833,N,-3.8778215,W,01.13.09.01,POINT(-3.8778215 62.76197833),,,,1049,2011,30.04.2011,Paleo-CIRCUS,Gravity Core,Unopened,700.13,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1346a,Northwest Faroe,JM11-FI-25GC#2 archive,62.8571495,N,-5.993521333,W,01.13.08.04,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1347a,Northwest Faroe,JM11-FI-25GC#4 archive,62.8571495,N,-5.993521333,W,01.13.08.05,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1348a,Northwest Faroe,JM11-FI-25GC#1 archive,62.8571495,N,-5.993521333,W,01.13.08.06,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1349a,Northwest Faroe,JM11-FI-25GC#3 archive,62.8571495,N,-5.993521333,W,01.13.08.07,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1350a,Northwest Faroe,JM11-FI-25GC#5 archive,62.8571495,N,-5.993521333,W,01.13.08.08,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1341,Fugloy Ridge,JM11-FI-15GC#3 REF,62.76141467,N,-2.463064667,W,01.13.06.02,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1342,Fugloy Ridge,JM11-FI-15GC#5,62.76141467,N,-2.463064667,W,01.13.08.01,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1343a,Fugloy Ridge,JM11-FI-15GC#4 work,62.76141467,N,-2.463064667,W,01.13.06.03,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1343b,Fugloy Ridge,JM11-FI-15GC#4 archive,62.76141467,N,-2.463064667,W,01.13.06.03,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1344,Fugloy Ridge,JM11-FI-15GC#2,62.76141467,N,-2.463064667,W,01.13.08.02,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1345a,Northwest Faroe,JM11-FI-25GC#6 archive,62.8571495,N,-5.993521333,W,01.13.08.03,POINT(-5.993521333 62.8571495),,,,641.73,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,590,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1336,North Faroe(old ENAM20),JM11-FI-18PC#2,62.64322667,N,-3.8517705,W,01.13.07.05,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1337,North Faroe(old ENAM20),JM11-FI-18PC#1,62.64322667,N,-3.8517705,W,01.13.07.06,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1338,North Faroe(old ENAM20),JM11-FI-18PC#3,62.64322667,N,-3.8517705,W,01.13.07.07,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1339,Fugloy Ridge,JM11-FI-15GC#6,62.76141467,N,-2.463064667,W,01.13.07.08,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1340,Fugloy Ridge,JM11-FI-15GC#1,62.76141467,N,-2.463064667,W,01.13.07.09,POINT(-2.463064667 62.76141467),,,,1119.8,2011,01.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,583.5,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1331,North Faroe(old ENAM20),JM11-FI-18PC#7,62.64322667,N,-3.8517705,W,01.13.06.09,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1332,North Faroe(old ENAM20),JM11-FI-18PC#8,62.64322667,N,-3.8517705,W,01.13.07.01,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1333,North Faroe(old ENAM20),JM11-FI-18PC#9,62.64322667,N,-3.8517705,W,01.13.07.02,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1334,North Faroe(old ENAM20),JM11-FI-18PC#5,62.64322667,N,-3.8517705,W,01.13.07.03,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1335,North Faroe(old ENAM20),JM11-FI-18PC#6,62.64322667,N,-3.8517705,W,01.13.07.04,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1329,North Faroe(old ENAM20),JM11-FI-18PC#10,62.64322667,N,-3.8517705,W,01.13.06.08,POINT(-3.8517705 62.64322667),,,,812.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1018,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1559a,Northwest Faroe,JM11-FI-22GC#5 400-500 archive,62.99595217,N,-6.000076,W,01.13.06.04,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1560a,Northwest Faroe,JM11-FI-22GC#3 200-300 archive,62.99595217,N,-6.000076,W,01.13.06.05,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Half,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1561a,Northwest Faroe,JM11-FI-22GC#2 100-200 archive,62.99595217,N,-6.000076,W,01.13.06.06,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1562a,Northwest Faroe,JM11-FI-22GC#1 0-100 archive,62.99595217,N,-6.000076,W,01.13.06.07,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1554,North Faroe(old ENAM21),JM11-FI-17PC#10 935-1019 Top,62.76051517,N,-3.8759415,W,01.10.13.07,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1555,North Faroe(old ENAM21),JM11-FI-17PC#1 0-100 Bottom,62.76051517,N,-3.8759415,W,01.10.13.08,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1556,North Faroe(old ENAM21),JM11-FI-17PC#3 Top,62.76051517,N,-3.8759415,W,01.10.13.09,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1557a,Northwest Faroe,JM11-FI-22GC#6 500-584 archive,62.99595217,N,-6.000076,W,01.10.14.02,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1558a,Northwest Faroe,JM11-FI-22GC#4 300-400 archive,62.99595217,N,-6.000076,W,01.10.14.01,POINT(-6.000076 62.99595217),,,,1604,2011,04.05.2011,Paleo-CIRCUS,Gravity Core,Dtube,584,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1549,North Faroe(old ENAM21),JM11-FI-17PC#6 535-635 Bottom,62.76051517,N,-3.8759415,W,01.10.13.02,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1550,North Faroe(old ENAM21),JM11-FI-17PC#5 435-535 Bottom,62.76051517,N,-3.8759415,W,01.10.13.03,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1551,North Faroe(old ENAM21),JM11-FI-17PC#9 835-935 Top,62.76051517,N,-3.8759415,W,01.10.13.04,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1552,North Faroe(old ENAM21),JM11-FI-17PC#7 635-735 Bottom,62.76051517,N,-3.8759415,W,01.10.13.05,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1553,North Faroe(old ENAM21),JM11-FI-17PC#8 735-835 Top,62.76051517,N,-3.8759415,W,01.10.13.06,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F1548,North Faroe(old ENAM21),JM11-FI-17PC#2 100-200 Bottom,62.76051517,N,-3.8759415,W,01.10.12.08,POINT(-3.8759415 62.76051517),,,,1049.7,2011,02.05.2011,Paleo-CIRCUS,Piston Core,Unopened,1019,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F2153,Sandoy Trough East shelf,JM11-FI-27GC#3,61.71782617,N,-5.8261735,W,01.10.15.05,POINT(-5.8261735 61.71782617),,,,348.78,2011,07.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,385,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F2154,Sandoy Trough East shelf,JM11-FI-28GC#2,61.716537,N,-5.824025667,W,01.10.15.06,POINT(-5.824025667 61.716537),,,,348.99,2011,07.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,193,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F2155,Sandoy Trough East shelf,JM11-FI-28GC#1,61.716537,N,-5.824025667,W,01.10.15.07,POINT(-5.824025667 61.716537),,,,348.99,2011,07.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,193,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
F2150,Sandoy Trough East shelf,JM11-FI-27GC#1,61.71782617,N,-5.8261735,W,01.10.14.07,POINT(-5.8261735 61.71782617),,,,348.78,2011,07.05.2011,Paleo-CIRCUS,Gravity Core,Unopened,385,,,,JM110426,"Rasmussen, Tine",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2011\JM110426,,,Floyalager
